id,name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,availability_365,avg_rating,crime_level,crime_incidents_count
9139920,Entire Studio Apt Self check-in H7,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Entire home/apt,89,280,3.25,2.33093525179856,139
11626751,Art Deco Dreaming in LA,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Private room,96,280,3.571,2.33093525179856,139
14935354,Huge Upscale Modern Duplex in the Heart of LA,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,145,250,4.0,2.33093525179856,139
14948710,Guest Garden House,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,125,59,3.615,2.33093525179856,139
16842869,Peaceful Retreat Near Museum Row and The Grove,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Private room,119,142,3.4,2.33093525179856,139
21161550,Well equipped charming private room.,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Private room,33,351,3.25,2.33093525179856,139
22281009,ADORABLE & SPACIOUS 3BED MID-CITY SPANISH CHARMER,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,119,71,3.0,2.33093525179856,139
24504969,Chic Private Guesthouse: Popular LA neighborhood!,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Entire home/apt,108,261,3.571,2.33093525179856,139
25777889,English Country House,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,150,49,3.417,2.33093525179856,139
25984763,Beautiful Spanish Home,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,199,343,4.0,2.33093525179856,139
27064262,Tranquil Comfortable Clean 1BR Home Mid Wilshire,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Entire home/apt,116,326,3.667,2.33093525179856,139
27912111,Ground Level Easy access 1 Bd enitre apartment,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,149,347,3.0,2.33093525179856,139
29081540,Bright & Airy Guesthouse,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,100,321,4.0,2.33093525179856,139
29129795,Lounge by the Pool at a Zen Oasis in Trendy Miracle Mile,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Entire home/apt,400,57,4.0,2.33093525179856,139
32956413,Entire 1 bd apt ground level Stepless access.,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Entire home/apt,189,347,2.5,2.33093525179856,139
32964434,Entire Studio Apartment and Dedicated Parking,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,169,280,4.0,2.33093525179856,139
33095502,Entire Apt Self Check in w/Prkng H8,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Entire home/apt,81,357,4.0,2.33093525179856,139
35965211,Mid City Marvel,City of Los Angeles,Mid-City,34.05,-118.36,Entire home/apt,105,118,3.4,2.33093525179856,139
37836348,Quiet Retreat House,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Entire home/apt,178,349,3.5,2.33093525179856,139
42045706,Mid City Private Room and Bathroom,City of Los Angeles,Mid-City,34.05,-118.36,Private room,85,344,4.0,2.33093525179856,139
44553671,Awesome 1BR Apt w/ WD + AC + FREE Snacks! #SV4,City of Los Angeles,Mid-Wilshire,34.05,-118.36,Entire home/apt,139,88,4.0,2.33093525179856,139
347955,**Sanitized** SAFE Larchmont Village Studio,City of Los Angeles,Hancock Park,34.08,-118.33,Entire home/apt,125,346,4.25,2.12121212121212,132
520181,"Safe Clean Private ""Nano-Loft"" Central w/parking",City of Los Angeles,Hancock Park,34.08,-118.33,Entire home/apt,176,339,3.545,2.12121212121212,132
682179,Cool Clean Central BUDGET SHARE,City of Los Angeles,Hancock Park,34.08,-118.33,Shared room,45,365,2.0,2.12121212121212,132
829140,Sunny Central Room in Larchmont!,City of Los Angeles,Windsor Square,34.08,-118.33,Private room,85,365,3.0,2.12121212121212,132
2585782,"BUDGET SHARE - COOL, CLEAN, CENTRAL",City of Los Angeles,Hancock Park,34.08,-118.33,Shared room,45,365,3.5,2.12121212121212,132
3820775,*Sanitized Private Room* Larchmont-Central!,City of Los Angeles,Windsor Square,34.08,-118.33,Private room,88,334,3.333,2.12121212121212,132
4482047,Charming Garden Cottage in Hancock Park,City of Los Angeles,Hancock Park,34.08,-118.33,Entire home/apt,115,337,3.714,2.12121212121212,132
5684688,BUNK #2  GARDEN HOSTEL SHARED ROOM!,City of Los Angeles,Hancock Park,34.08,-118.33,Shared room,48,365,4.0,2.12121212121212,132
8762105,Cozy One Bedroom Zen Apartment just off Melrose!,City of Los Angeles,Hancock Park,34.08,-118.33,Entire home/apt,69,9,4.0,2.12121212121212,132
12025371,Larchmont Private Garden View Room!,City of Los Angeles,Larchmont,34.08,-118.33,Private room,88,248,3.667,2.12121212121212,132
15419489,Chic Loft Hancock Park Adj. Best Location in LA,City of Los Angeles,Hollywood,34.08,-118.33,Entire home/apt,239,351,3.429,2.12121212121212,132
15618103,Cozy Suite w/Private Bath& Entry in Hwd/Larchmont.,City of Los Angeles,Hancock Park,34.08,-118.33,Private room,72,68,3.55,2.12121212121212,132
18911239,Secret Clubhouse Hollywood Larchmont,City of Los Angeles,Windsor Square,34.08,-118.33,Entire home/apt,169,165,3.4,2.12121212121212,132
28187212,Spanish Style Hollywood Casita with Pool and Hot Tub,City of Los Angeles,Hollywood,34.08,-118.33,Entire home/apt,223,328,3.667,2.12121212121212,132
33829904,Historic Hancock Park Home Very Centrally Located,City of Los Angeles,Hancock Park,34.08,-118.33,Entire home/apt,600,340,3.25,2.12121212121212,132
37757597,The Hollywood Chateau,City of Los Angeles,Hollywood,34.08,-118.33,Entire home/apt,2200,365,3.667,2.12121212121212,132
38774499,Studio Artist Loft at The Historic El Royale,City of Los Angeles,Larchmont,34.08,-118.33,Entire home/apt,81,88,2.0,2.12121212121212,132
44491935,Bright Spacious 3bd Apartment In Hollywood!,City of Los Angeles,Hollywood,34.08,-118.33,Entire home/apt,283,363,4.25,2.12121212121212,132
361703,West SUNSET STRIP - West Hollywood. Urban Oasis!,Other Cities,West Hollywood,34.09,-118.38,Private room,75,350,3.421,2.09375,32
698357,Weho Suite w/patio/95% Walking Score! DISCOUNT!,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,113,47,3.522,2.09375,32
1236181,Best location in Weho!  Fully renovated condo!,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,164,365,4.0,2.09375,32
1560795,Custom Remodeled West Hollywood Vacation Rental,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,214,263,4.25,2.09375,32
1567217,Heart of West Hollywood LGBT District!,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,140,359,4.0,2.09375,32
1776821,Heart of West Hollywood Condo,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,100,223,4.0,2.09375,32
2227111,Prime West Hollywood Urban Retreat,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,108,272,3.667,2.09375,32
3712765,Stylish 3-Bedroom Apt w. Awesome City Views,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,213,334,3.667,2.09375,32
8152479,BEAUTIFUL DUPLEX IN WEST HOLLYWOOD,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,224,295,4.25,2.09375,32
8230919,Heart of Weho Bubble #STR19-0014,Other Cities,West Hollywood,34.09,-118.38,Private room,110,285,3.667,2.09375,32
9940548,"Gorgeous Craftsman, Walk to Dining",Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,275,155,3.846,2.09375,32
10839498,Modern 1-BDRM Apt - Prime Location!,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,250,179,4.0,2.09375,32
10968712,Modern Studio in West Hollywood,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,75,252,3.5,2.09375,32
11416924,West Hollywood Cute 1 bedroom,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,137,359,3.533,2.09375,32
11574804,West Hollywood adorable 1 bed Patio,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,125,349,3.062,2.09375,32
15204898,Luxury condo in prime West Hollywood location,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,159,155,2.0,2.09375,32
15817464,Modern Hollywood Hills mansion with City Views,City of Los Angeles,Hollywood Hills West,34.09,-118.38,Entire home/apt,2281,269,4.0,2.09375,32
17483703,Luxury Two Bedroom Vacation Suite,City of Los Angeles,Beverly Grove,34.09,-118.38,Entire home/apt,171,294,4.0,2.09375,32
23981164,Cheaper than a hotel in West Hollywood-min 31 days,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,125,178,2.0,2.09375,32
25804055,Great apartment at Sunset Strip and West Hollywood,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,240,177,3.5,2.09375,32
29109544,Luxurious Studio. Best location in LA.,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,101,68,3.333,2.09375,32
29489505,Penthouse Condo,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,279,364,2.0,2.09375,32
32761795,HUGE 2 Story Luxury WeHo w/ Rooftop & 2 Balconies,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,335,365,4.0,2.09375,32
37634752,WeHo Norma Triangle LongTerm Rent Parking W/D Pool,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,258,322,3.476,2.09375,32
39178682,WeHo Condo: Walk Everywhere & Extremely Clean,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,238,2,3.692,2.09375,32
39486912,Brooklyn style loft in the heart of West Hollywood,Other Cities,West Hollywood,34.09,-118.38,Private room,115,365,3.5,2.09375,32
39924111,PRIME LUXURY WEHO W/ ROOFTOP,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,295,365,4.0,2.09375,32
40265346,Boystown Guesthouse,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,89,59,3.706,2.09375,32
42016792,WEHO - LUXURY 2 BEDS - (1B1B),Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,150,291,3.25,2.09375,32
42122587,Discounted!!! WEST HOLLYWOOD 2 BEDROOM / 2 BATH,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,256,167,3.645,2.09375,32
42850721,"Ample West Hollywood 1BR w/ Gym, Pool, near The Grove, by Blueground",Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,140,313,3.0,2.09375,32
43012344,Prime West Hollywood 1-Bedroom w Balcony & Views,Other Cities,West Hollywood,34.09,-118.38,Entire home/apt,156,308,3.0,2.09375,32
43596700,Best Spot on the SunsetStrip! 1 min walk to action,City of Los Angeles,Hollywood Hills West,34.09,-118.38,Entire home/apt,260,364,4.0,2.09375,32
44651023,Pool + Private Bath +Best Patio in Weho/ Bev Hills,Other Cities,West Hollywood,34.09,-118.38,Private room,120,163,3.0,2.09375,32
366764,Room for rent!,Other Cities,Inglewood,33.98,-118.36,Private room,100,364,3.0,3.0,10
5070285,One of a kind guest house,Other Cities,Inglewood,33.98,-118.36,Entire home/apt,81,123,3.826,3.0,10
6390560,Vintage House Near LAX & Beach,City of Los Angeles,Hyde Park,33.98,-118.36,Private room,80,268,3.5,3.0,10
10052338,Bright sunny room with private bath,Other Cities,Inglewood,33.98,-118.36,Private room,65,365,5.0,3.0,10
12533794,Architectural and eco-friendly oasis,Other Cities,Inglewood,33.98,-118.36,Entire home/apt,130,220,3.75,3.0,10
19735887,Angelo’s Cottage North Inglewood Near LAX,Other Cities,Inglewood,33.98,-118.36,Private room,68,238,3.0,3.0,10
30714360,Private Detached Studio Oasis Near LAX,Other Cities,Inglewood,33.98,-118.36,Entire home/apt,154,135,3.462,3.0,10
34290294,Bright & Stylish Comfy One Bedroom in Heart of LA,Other Cities,Inglewood,33.98,-118.36,Entire home/apt,159,365,3.842,3.0,10
34626176,Charming traditional style home,Other Cities,Inglewood,33.98,-118.36,Entire home/apt,206,79,3.286,3.0,10
38451576,The Alice LA—De-Luxe Private Bungalow Near Beach,Unincorporated Areas,View Park-Windsor Hills,33.98,-118.36,Entire home/apt,145,178,3.579,3.0,10
40176264,Private Los Angeles Apartment/Condo,Unincorporated Areas,Ladera Heights,33.98,-118.36,Entire home/apt,225,145,4.0,3.0,10
374590,Amazing Silverlake home with VIEWS,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,343,321,4.0,2.14792899408284,169
688583,Stylish Studio Apt in Silver Lake,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,85,262,3.611,2.14792899408284,169
1115276,Rustic style Lodge in Silverlake/LA,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,100,322,3.4,2.14792899408284,169
1262262,Retro Silver Lake Studio with a Solar-Heated Pool,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,127,51,3.5,2.14792899408284,169
1381369,Spectacular 1909 L.A. Craftsman~VIEWS TO KILL!,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,380,346,3.692,2.14792899408284,169
1970321,SILVERLAKE HILLS RETREAT WITH VIEW!,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,225,101,4.0,2.14792899408284,169
2305384,Sweet Spanish casita in Silverlake,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,100,234,3.0,2.14792899408284,169
3479421,SILVERLAKE STUDIO WITH DECK & VIEW!,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,95,303,3.75,2.14792899408284,169
4410744,1920's Era Chateau Silver Lake/LA,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,100,329,3.364,2.14792899408284,169
4849148,Silver Lake Craftsman- great views!,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,165,303,3.5,2.14792899408284,169
6866356,Ivy Covered Silver Lake Cottage,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,119,321,4.0,2.14792899408284,169
7400306,Private View Terrace Silverlake,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,75,8,3.8,2.14792899408284,169
9534367,MAGICAL SILVER LAKE HOUSE & GARDEN,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,350,230,4.0,2.14792899408284,169
9826055,Silverlake Lookout,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,77,7,4.667,2.14792899408284,169
9979790,Cozy & Beautiful Silver Lake Studio with King Bed,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,80,66,3.444,2.14792899408284,169
10414641,Silver Lake Hills Craftsman,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,210,277,3.571,2.14792899408284,169
11023195,Private Silver Lake Hills view of City & Hills,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,55,71,3.5,2.14792899408284,169
12399934,Silver Lake Guesthouse and Patio Close to All,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,89,69,3.542,2.14792899408284,169
12564215,Kuća Čulina,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,164,26,3.628,2.14792899408284,169
14014074,Silver Lake Room w Garden Patio,City of Los Angeles,Silver Lake,34.09,-118.27,Private room,79,66,3.75,2.14792899408284,169
14760548,Sunny Silverlake Home,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,204,76,3.5,2.14792899408284,169
15356852,Walk to Hip Restaurants from a Cool Silver Lake Bungalow,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,204,216,3.4,2.14792899408284,169
15431867,Silverlake House with POOL,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,385,88,4.5,2.14792899408284,169
18310026,SilverLake Hillside Spacious Guest Apartment,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,89,45,3.562,2.14792899408284,169
18667866,Private Golden Apartment overlooking Hills & City,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,70,57,4.0,2.14792899408284,169
19175981,"Charming, sun-filled guest house",City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,99,335,3.515,2.14792899408284,169
20173155,Private Designer Guest Suite,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,81,275,3.556,2.14792899408284,169
21180219,Silver Lake Garden Oasis,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,140,312,4.0,2.14792899408284,169
21815016,Garden apartment in the heart of Silverlake,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,70,113,3.333,2.14792899408284,169
22603678,Escape to a Silverlake sanctuary.,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,105,23,3.829,2.14792899408284,169
22748288,1920s Renovated Studio in the Heart of Silver Lake,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,85,56,3.476,2.14792899408284,169
23437126,Sunny Silverlake Bungalow - 2 Bedrooms,City of Los Angeles,Echo Park,34.09,-118.27,Entire home/apt,229,156,3.0,2.14792899408284,169
23837036,Private modern oasis studio,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,64,359,4.0,2.14792899408284,169
28839327,Spanish Silver Lake Bungalow Circa 1920,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,139,251,3.5,2.14792899408284,169
31835140,Spacious Urban Alcove with Panoramic Mountain Views,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,165,246,3.667,2.14792899408284,169
31863413,Silverlake Charmer with Views,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,165,212,4.5,2.14792899408284,169
32467929,New Charming Silver Lake Reservoir Hillside Suite,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,85,4,3.8,2.14792899408284,169
33682108,The Hummingbird | Silverlake Reservoir Guest Suite,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,175,6,3.571,2.14792899408284,169
34840908,Historic Mediterranean in prime Silver Lake,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,149,321,4.0,2.14792899408284,169
36274936,Exclusive Designer Mid-Century House,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,272,107,3.5,2.14792899408284,169
36706810,Hidden gem in Silverlake nested in the Hills.,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,155,277,3.808,2.14792899408284,169
41740023,Sunset Junction in the heart of Silverlake,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,499,154,3.5,2.14792899408284,169
43456595,Charming Hillside Reservoir-SilverLake Location A+,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,97,286,3.765,2.14792899408284,169
45520548,Los Angeles Suite,City of Los Angeles,Silver Lake,34.09,-118.27,Entire home/apt,114,172,4.0,2.14792899408284,169
379471,4bd Amazing in the Heart of Hollywood. Perfect!,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,416,108,3.533,2.34437086092715,453
1260289,Great room in heart of Weho!,City of Los Angeles,Fairfax,34.08,-118.36,Private room,67,89,4.0,2.34437086092715,453
1633204,"Walk to The Grove, Melrose & CBS!",City of Los Angeles,Fairfax,34.08,-118.36,Private room,70,355,3.0,2.34437086092715,453
3028078,Beautiful Apt Melrose/Los Angeles,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,75,148,3.167,2.34437086092715,453
9796944,Cozy little artist knook,City of Los Angeles,Fairfax,34.08,-118.36,Private room,50,300,4.0,2.34437086092715,453
16590090,*Charming/Private West Hollywood Guesthouse*,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,136,329,3.588,2.34437086092715,453
17047221,"Classic, Spacious Flat in Renovated 1939 Home",City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,335,240,3.0,2.34437086092715,453
20134370,Spaciousmodern apt in WEHO with parking andbalcony,City of Los Angeles,Beverly Grove,34.08,-118.36,Entire home/apt,131,173,3.613,2.34437086092715,453
20307486,4643 - Designer Studio | Fairfax Village,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,124,336,3.0,2.34437086092715,453
20653677,7770.5 - Cozy Studio | Melrose District LA,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,96,323,3.429,2.34437086092715,453
21334010,4641- Studio | In Heart of LA - Near The Grove,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,125,331,4.0,2.34437086092715,453
21529180,Contemporary 4 Bedroom Gem,City of Los Angeles,Beverly Grove,34.08,-118.36,Entire home/apt,1208,175,4.0,2.34437086092715,453
22109913,7768 - In The Heart of LA | Melrose District,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,135,340,3.25,2.34437086092715,453
22319951,7766 - Light & Airy Studio Bungalow | Melrose,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,92,69,3.6,2.34437086092715,453
22322697,Beautiful West Hollywood Spanish Style Home with Pool,City of Los Angeles,Beverly Grove,34.08,-118.36,Entire home/apt,500,53,3.833,2.34437086092715,453
23565448,7764.5 - Quirky & Modern Studio,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,120,353,4.0,2.34437086092715,453
24084416,"West Hollywood Little House: Loft, Patio & Garage!",City of Los Angeles,Beverly Grove,34.08,-118.36,Entire home/apt,195,89,4.0,2.34437086092715,453
25265078,Chic WeHo 3/2 Spanish Revival with 1/1 Guest House,City of Los Angeles,Beverly Grove,34.08,-118.36,Entire home/apt,700,52,3.0,2.34437086092715,453
26132104,LA apartment in the heart of West Hollywood,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,35,37,4.0,2.34437086092715,453
27905882,Guest room near Melrose Ave and The Grove,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,128,120,3.459,2.34437086092715,453
29759996,7768.5 - Studio Near Fairfax Melrose | The Grove,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,92,315,4.0,2.34437086092715,453
31117685,MODERN MELROSE LUXURY HOME 1,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,1375,365,4.5,2.34437086092715,453
33296354,7770 -Studio Near the Grove - Fairfax & Melrose,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,135,280,3.25,2.34437086092715,453
35322992,1920s Remodeled  Spanish Home in WeHo off Melrose,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,229,129,3.4,2.34437086092715,453
35806237,Luxury 2Bdrm - Large Private WeHo Oasis-Huge Yard,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,145,322,3.714,2.34437086092715,453
39441491,MODERN MELROSE LUXURY 5,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,1350,365,4.0,2.34437086092715,453
43104529,LocationLocation 2beds/1bedroom,City of Los Angeles,Beverly Grove,34.08,-118.36,Entire home/apt,125,44,3.667,2.34437086092715,453
44338015,Los Angeles retreat with pool and outdoor areas,City of Los Angeles,Beverly Grove,34.08,-118.36,Entire home/apt,995,268,3.0,2.34437086092715,453
45288155,1 bedroom near The Grove/CBS Erewhon,City of Los Angeles,Fairfax,34.08,-118.36,Entire home/apt,120,358,3.5,2.34437086092715,453
394508,Private Guest House Netflix/ Exec/ Monthly Rates A,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,135,300,3.5,2.32360515021459,1165
533646,MY HOLLYWOOD SPACE RENTAL 15,City of Los Angeles,Hollywood,34.1,-118.33,Private room,65,339,3.656,2.32360515021459,1165
644008,MY HOLLYWOOD SPACE RENTAL 16,City of Los Angeles,Hollywood,34.1,-118.33,Private room,65,365,3.25,2.32360515021459,1165
644009,MY HOLLYWOOD SPACE RENTAL 17,City of Los Angeles,Hollywood,34.1,-118.33,Private room,65,365,3.316,2.32360515021459,1165
669590,MY HOLLYWOOD SPACE RENTAL 18,City of Los Angeles,Hollywood,34.1,-118.33,Private room,65,361,3.444,2.32360515021459,1165
1240859,MY HOLLYWOOD SPACE RENTALS 3,City of Los Angeles,Hollywood,34.1,-118.33,Private room,60,364,3.133,2.32360515021459,1165
1240876,MY HOLLYWOOD SPACE RENTALS 5,City of Los Angeles,Hollywood,34.1,-118.33,Private room,60,364,3.286,2.32360515021459,1165
1240889,MY HOLLYWOOD SPACE RENTALS 4,City of Los Angeles,Hollywood,34.1,-118.33,Private room,60,364,3.438,2.32360515021459,1165
1240919,MY HOLLYWOOD SPACE RENTALS 2,City of Los Angeles,Hollywood,34.1,-118.33,Private room,70,348,3.464,2.32360515021459,1165
1240928,MY HOLLYWOOD SPACE RENTALS 1,City of Los Angeles,Hollywood,34.1,-118.33,Private room,65,352,3.692,2.32360515021459,1165
2182456,MY HOLLYWOOD SPACE RENTAL 12,City of Los Angeles,Hollywood,34.1,-118.33,Private room,65,365,3.0,2.32360515021459,1165
2594434,HollyWood Hot Spot lll,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,165,264,3.0,2.32360515021459,1165
2600380,Secluded House with Private Yard & Deck in the Heart of Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,199,44,3.5,2.32360515021459,1165
6186572,**LUXE HOLLYWOOD GETAWAY 2BR **,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,199,365,3.75,2.32360515021459,1165
9016585,HOLLYWOOD BLVD APT + FREE PARKING!,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,108,363,3.522,2.32360515021459,1165
10575510,"Hollywood Walk Of Fame 2BR/2BATH, Fast WIFI, Free Parking! (D2)",City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,131,297,3.421,2.32360515021459,1165
12006979,Hollywood Walk of Frame modern apt,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,128,48,3.5,2.32360515021459,1165
13307580,Beautiful Loft Style Room in Central Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Private room,66,162,2.938,2.32360515021459,1165
14092702,Beautiful Loft Style Room in Hollywood.,City of Los Angeles,Hollywood,34.1,-118.33,Private room,67,179,3.556,2.32360515021459,1165
14272021,"Beautiful Loft Style Room in Hollywood, CA",City of Los Angeles,Hollywood,34.1,-118.33,Private room,67,179,3.312,2.32360515021459,1165
14285269,Awesome Loft Style Room in Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Private room,67,166,3.429,2.32360515021459,1165
14592796,Lovely Loft Style Room In Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Private room,66,152,3.714,2.32360515021459,1165
14614309,Wonderful Loft Style Room In Central Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Private room,66,178,3.6,2.32360515021459,1165
15208609,Charming Condo in the Heart of Hollywood.,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,192,365,3.667,2.32360515021459,1165
16232400,2 Bdrm Condo in the Heart of Hollywood/Pantages,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,150,320,3.667,2.32360515021459,1165
18077069,Great Loft Style Room  in the Heart of Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Private room,67,166,3.286,2.32360515021459,1165
18331031,Sweet Loft Style Room in the Heart of Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Private room,67,180,3.0,2.32360515021459,1165
18567503,"HOLLYWOOD DREAM! RENOVATED 2 BD/BATH,WALK OF FAME!",City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,159,176,4.0,2.32360515021459,1165
20034674,Delightful Loft Style Room In Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Private room,67,180,3.5,2.32360515021459,1165
20056941,-SANITIZED- The Emerald Loft Hollywood w Rooftop,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,139,318,3.529,2.32360515021459,1165
20542620,HOLLYWOOD Modern Chic Loft+SANITIZED+PRIVATE+SAFE,City of Los Angeles,Hollywood,34.1,-118.33,Entire home/apt,157,257,3.333,2.32360515021459,1165
21022895,Magical Loft Style Room in Hollywood,City of Los Angeles,Hollywood,34.1,-118.33,Private room,67,365,3.556,2.32360515021459,1165
